1523,0.02101,0.9052,0.03226,531.7,154.7,0.1082,11.76,1.751,0.003294,0.0001065,0.001792,0,0,0,0,0,0,0,0,0
1524,0.02115,0.9053,0.03249,532.9,156.3,0.1095,11.76,1.788,0.003355,0.0001074,0.001816,0,0,0,0,0,0,0,0,0
1525,0.02129,0.9054,0.03271,534.1,158,0.1108,11.77,1.825,0.003417,0.0001083,0.00184,0,0,0,0,0,0,0,0,0
1526,0.02142,0.9055,0.03292,535.3,159.6,0.1121,11.77,1.863,0.003481,0.0001093,0.001865,0,0,0,0,0,0,0,0,0
1527,0.02156,0.9057,0.03314,536.5,161.3,0.1134,11.77,1.902,0.003546,0.0001104,0.001891,0,0,0,0,0,0,0,0,0
1528,0.02169,0.9058,0.03335,537.7,163,0.1148,11.77,1.942,0.003612,0.0001116,0.001918,0,0,0,0,0,0,0,0,0
1529,0.02182,0.9059,0.03355,538.9,164.6,0.1162,11.77,1.983,0.003679,0.0001129,0.001945,0,0,0,0,0,0,0,0,0
1530,0.02195,0.906,0.03375,540.1,166.3,0.1177,11.77,2.024,0.003748,0.0001143,0.001974,0,0,0,0,0,0,0,0,0
1531,0.02207,0.9061,0.03395,541.3,167.9,0.1192,11.77,2.067,0.003818,0.0001157,0.002003,0,0,0,0,0,0,0,0,0
1532,0.02219,0.9062,0.03414,542.5,169.6,0.1207,11.78,2.11,0.003889,0.0001173,0.002033,0,0,0,0,0,0,0,0,0
1533,0.02231,0.9063,0.03433,543.8,171.3,0.1223,11.78,2.154,0.003962,0.0001189,0.002064,0,0,0,0,0,0,0,0,0
1534,0.02242,0.9064,0.03452,545,172.9,0.1239,11.78,2.2,0.004036,0.0001206,0.002096,0,0,0,0,0,0,0,0,0
1535,0.02253,0.9065,0.0347,546.2,174.6,0.1256,11.78,2.246,0.004112,0.0001225,0.002129,0,0,0,0,0,0,0,0,0
1536,0.02267,0.9065,0.03492,546.3,176.2,0.1276,11.78,2.296,0.004203,0.0001252,0.002168,0,0,0,0,0,0,0,0,0
1537,0.02304,0.9065,0.03549,540.8,177.8,0.1297,11.79,2.348,0.004342,0.0001282,0.002209,0,0,0,0,0,0,0,0,0
1538,0.02343,0.9065,0.03612,534.8,179.5,0.1319,11.8,2.403,0.004493,0.0001315,0.002253,0,0,0,0,0,0,0,0,0
1539,0.02382,0.9065,0.03675,528.7,181.1,0.1342,11.81,2.459,0.004651,0.0001351,0.002299,0,0,0,0,0,0,0,0,0
1540,0.02422,0.9065,0.03738,522.6,182.7,0.1366,11.82,2.518,0.004817,0.000139,0.002348,0,0,0,0,0,0,0,0,0
1541,0.02462,0.9064,0.03802,516.6,184.3,0.1391,11.83,2.578,0.004992,0.0001433,0.0024,0,0,0,0,0,0,0,0,0
1542,0.02501,0.9064,0.03867,510.5,185.9,0.1418,11.84,2.641,0.005174,0.0001479,0.002455,0,0,0,0,0,0,0,0,0
1543,0.02542,0.9064,0.03932,504.4,187.5,0.1446,11.86,2.706,0.005365,0.000153,0.002512,0,0,0,0,0,0,0,0,0
1544,0.02582,0.9064,0.03997,498.3,189.1,0.1476,11.87,2.774,0.005566,0.0001585,0.002573,0,0,0,0,0,0,0,0,0
1545,0.02623,0.9063,0.04063,492.3,190.7,0.1507,11.88,2.844,0.005776,0.0001644,0.002638,0,0,0,0,0,0,0,0,0
1546,0.02664,0.9063,0.0413,486.2,192.3,0.1539,11.89,2.916,0.005997,0.000171,0.002706,0,0,0,0,0,0,0,0,0
1547,0.02705,0.9063,0.04196,480.1,193.8,0.1574,11.9,2.991,0.006229,0.0001781,0.002778,0,0,0,0,0,0,0,0,0
1548,0.02746,0.9062,0.04263,474.1,195.4,0.1609,11.91,3.068,0.006473,0.0001858,0.002854,0,0,0,0,0,0,0,0,0
1549,0.02787,0.9062,0.04331,468,196.9,0.1647,11.93,3.149,0.006728,0.0001943,0.002934,0,0,0,0,0,0,0,0,0
1550,0.02829,0.9062,0.04399,461.9,198.4,0.1686,11.94,3.232,0.006997,0.0002035,0.003019,0,0,0,0,0,0,0,0,0
1551,0.02871,0.9061,0.04467,455.9,199.9,0.1727,11.95,3.318,0.007279,0.0002137,0.003108,0,0,0,0,0,0,0,0,0
1552,0.02913,0.9061,0.04535,449.8,201.4,0.1771,11.96,3.408,0.007576,0.0002248,0.003203,0,0,0,0,0,0,0,0,0
1553,0.02955,0.906,0.04604,443.7,202.9,0.1816,11.97,3.5,0.007888,0.000237,0.003304,0,0,0,0,0,0,0,0,0
1554,0.02997,0.906,0.04674,437.7,204.4,0.1864,11.99,3.596,0.008217,0.0002504,0.00341,0,0,0,0,0,0,0,0,0
1555,0.0304,0.9059,0.04743,431.6,205.8,0.1913,12,3.695,0.008562,0.0002651,0.003522,0,0,0,0,0,0,0,0,0
1556,0.03083,0.9059,0.04813,425.5,207.3,0.1966,12.01,3.798,0.008925,0.0002814,0.003641,0,0,0,0,0,0,0,0,0
1557,0.03126,0.9058,0.04884,419.4,208.7,0.202,12.02,3.904,0.009308,0.0002995,0.003767,0,0,0,0,0,0,0,0,0
1558,0.03169,0.9057,0.04955,413.4,210.1,0.2077,12.03,4.014,0.009711,0.0003194,0.0039,0,0,0,0,0,0,0,0,0
1559,0.03212,0.9057,0.05026,407.3,211.5,0.2137,12.04,4.128,0.01013,0.0003416,0.004041,0,0,0,0,0,0,0,0,0
1560,0.03256,0.9056,0.05098,401.2,212.8,0.22,12.06,4.246,0.01058,0.0003663,0.004191,0,0,0,0,0,0,0,0,0
1561,0.033,0.9055,0.0517,395.2,214.2,0.2266,12.07,4.368,0.01105,0.0003939,0.004349,0,0,0,0,0,0,0,0,0
1562,0.03344,0.9054,0.05242,389.1,215.5,0.2335,12.08,4.494,0.01155,0.0004248,0.004518,0,0,0,0,0,0,0,0,0
1563,0.03388,0.9054,0.05315,383,216.8,0.2407,12.09,4.624,0.01207,0.0004595,0.004696,0,0,0,0,0,0,0,0,0
1564,0.03433,0.9053,0.05389,377,218.1,0.2483,12.1,4.758,0.01262,0.0004985,0.004885,0,0,0,0,0,0,0,0,0
1565,0.03478,0.9052,0.05463,370.9,219.4,0.2562,12.12,4.898,0.0132,0.0005425,0.005086,0,0,0,0,0,0,0,0,0
1566,0.03524,0.9051,0.05538,364.8,220.7,0.2645,12.13,5.041,0.01382,0.0005924,0.005299,0,0,0,0,0,0,0,0,0
1567,0.03594,0.905,0.05653,356.2,221.9,0.2732,12.14,5.191,0.01457,0.0006496,0.005528,0,0,0,0,0,0,0,0,0
1568,0.03676,0.9048,0.05791,346.6,223.1,0.2826,12.17,5.35,0.01544,0.0007156,0.005775,0,0,0,0,0,0,0,0,0
1569,0.03761,0.9047,0.05936,336.8,224.3,0.2925,12.2,5.517,0.01638,0.0007922,0.006044,0,0,0,0,0,0,0,0,0
1570,0.03849,0.9046,0.06086,327,225.5,0.3032,12.23,5.692,0.01741,0.0008817,0.006336,0,0,0,0,0,0,0,0,0
1571,0.03941,0.9044,0.06242,317.2,226.7,0.3145,12.26,5.876,0.01852,0.0009867,0.006653,0,0,0,0,0,0,0,0,0
1572,0.04036,0.9043,0.06405,307.4,227.8,0.3267,12.29,6.069,0.01974,0.001111,0.006998,0,0,0,0,0,0,0,0,0
1573,0.04136,0.9041,0.06574,297.7,229,0.3397,12.32,6.271,0.02107,0.001258,0.007375,0,0,0,0,0,0,0,0,0
1574,0.04239,0.9039,0.06751,287.9,230.1,0.3536,12.35,6.483,0.02252,0.001434,0.007786,0,0,0,0,0,0,0,0,0
1575,0.04348,0.9037,0.06937,278.1,231.2,0.3685,12.38,6.706,0.02411,0.001645,0.008236,0,0,0,0,0,0,0,0,0
1576,0.04462,0.9035,0.07131,268.3,232.2,0.3844,12.42,6.94,0.02586,0.001901,0.008729,0,0,0,0,0,0,0,0,0
1577,0.04583,0.9032,0.07337,258.5,233.3,0.4015,12.45,7.185,0.02779,0.002213,0.009269,0,0,0,0,0,0,0,0,0
1578,0.0471,0.9029,0.07554,248.8,234.3,0.4198,12.48,7.442,0.02992,0.002597,0.009863,0,0,0,0,0,0,0,0,0
